num_samples,run_name,model,rmse_total,violation,violation_original_nonlinear
30,20250925-032601_run32_NN,NN,0.08980128156343228,2218.899528711247,1967.4168249190486
30,20250925-032610_run33_NN,NN,0.10106974428392589,3403.6819138289607,3247.6575867954507
30,20250925-032619_run34_NN,NN,0.10332945022954673,2429.233421939018,2220.002877529852
30,20250925-032627_run35_NN,NN,0.0884989126719615,2313.118279909975,2073.58114571513
30,20250925-032636_run36_NN,NN,0.10236620565183825,4050.626424634647,4005.0528476284358
30,20250925-032645_run37_NN,NN,0.1150045783412372,3924.0515710846557,3887.691017147076
30,20250925-032654_run38_NN,NN,0.09518171289275215,2577.9664078650135,2350.871829377353
30,20250925-032703_run39_NN,NN,0.10178844223749725,3732.856798207816,3631.0925076853223
30,20250925-032712_run40_NN,NN,0.11098467006045168,3702.4224553904382,3597.1870519684376
30,20250925-032720_run41_NN,NN,0.08375124100243894,2004.4915567088535,1771.4443248585865
30,20250925-032729_run42_NN,NN,0.10344391144747636,1918.3298599971968,1699.0367978523716
30,20250925-032738_run43_NN,NN,0.08609222527839981,2904.202258577778,2678.892946045522
30,20250925-032747_run44_NN,NN,0.08906290282067222,3000.150339216912,2786.878736739906
30,20250925-032755_run45_NN,NN,0.10593220008424141,3941.74128178512,3882.7174219631684
30,20250925-032804_run46_NN,NN,0.09263263049731675,3020.5772585507043,2808.2412557270377
30,20250925-032813_run47_NN,NN,0.0999156847888137,3961.6261237145504,3891.5151595084803
30,20250925-032822_run48_NN,NN,0.10579669113173748,3060.793894638314,2873.164961264705
30,20250925-032830_run49_NN,NN,0.08185235069812298,2651.727745340195,2406.1002570647192
30,20250925-032839_run50_NN,NN,0.10876345389605303,3788.8162965063325,3694.8560115932632
30,20250925-032851_run01_KKThPINN,KKThPINN,0.07977216801996839,0.008238780984093808,17.491058652618243
30,20250925-032903_run02_KKThPINN,KKThPINN,0.07722559898794784,0.008235422330579686,13.611453541552185
30,20250925-032914_run03_KKThPINN,KKThPINN,0.06834009495003947,0.008233220886452841,11.487657509510536
30,20250925-032925_run04_KKThPINN,KKThPINN,0.07212014473626661,0.008236934688619376,15.479194969876046
30,20250925-032937_run05_KKThPINN,KKThPINN,0.06913070945417618,0.008231445871186219,10.180436056270551
30,20250925-032949_run06_KKThPINN,KKThPINN,0.07363025910664904,0.008230596985135582,9.38509213144338
