Temperature (T),v_region_1,v_region_2,v_region_3
383.30827067669173,,1.4327412856118826e-06,
383.7593984962406,,1.433004229056678e-06,
384.2105263157895,,1.4332671582906187e-06,
384.6616541353383,,1.4335300875245593e-06,
385.1127819548872,,1.4337930309693547e-06,
385.56390977443607,,1.4340559459924407e-06,
386.01503759398497,,1.4343188752263814e-06,
386.4661654135338,,1.4345818186711767e-06,
386.9172932330827,,1.4348447479051174e-06,
387.36842105263156,,1.4351076913499128e-06,
387.81954887218046,,1.4353706063729987e-06,
388.2706766917293,,1.4356335498177941e-06,
388.7218045112782,,1.4358964790517348e-06,
389.17293233082705,,1.4361594082856755e-06,
389.62406015037595,,1.4364223375196161e-06,
390.0751879699248,,1.4366852667535568e-06,
390.5263157894737,,1.4369481959874975e-06,
390.97744360902254,,1.4372111252214381e-06,
391.42857142857144,,1.4374740544553788e-06,
391.8796992481203,,1.4377369979001742e-06,
392.33082706766913,,1.4379999271341148e-06,
392.78195488721803,,1.4382628705789102e-06,
393.23308270676694,,1.4385257856019962e-06,
393.6842105263158,,1.4387887148359368e-06,
394.1353383458646,,1.4390516582807322e-06,
394.5864661654135,,1.4393145875146729e-06,
395.0375939849624,,1.4395775167486136e-06,
395.4887218045113,,1.4398404459825542e-06,
395.9398496240601,,1.4401033894273496e-06,
396.390977443609,,1.4403663186612903e-06,
396.8421052631579,,1.440629247895231e-06,
397.29323308270676,,1.4408921771291716e-06,
397.7443609022556,,1.4411551063631123e-06,
398.1954887218045,,1.4414180498079077e-06,
398.6466165413534,,1.4416809790418483e-06,
399.09774436090225,,1.441943908275789e-06,
399.5488721804511,,1.4422068375097297e-06,
400.0,,,6.0168189520481974e-05
400.45112781954884,,,6.022963225404965e-05
400.90225563909775,,,6.029107407812262e-05
401.3533834586466,,,6.035251635694294e-05
401.8045112781955,,,6.0413958635763265e-05
402.25563909774434,,,6.047540045983624e-05
402.70676691729324,,,6.053684319340391e-05
403.1578947368421,,,6.0598285472224234e-05
403.609022556391,,,6.0659727296297206e-05
404.0601503759398,,,6.072117002986488e-05
404.5112781954887,,,6.078261185393785e-05
404.9624060150376,,,6.0844054132758174e-05
405.4135338345865,,,6.0905495956831146e-05
405.8646616541353,,,6.096693869039882e-05
406.3157894736842,,,6.102838051447179e-05
406.76691729323306,,,6.108982279329211e-05
407.21804511278197,,,6.115126507211244e-05
407.6691729323308,,,6.121270735093276e-05
408.12030075187965,,,6.127414962975308e-05
408.57142857142856,,,6.13355919085734e-05
409.02255639097746,,,6.139703418739373e-05
409.4736842105263,,,6.14584760114667e-05
409.92481203007515,,,6.151991874503437e-05
410.37593984962405,,,6.158136056910735e-05
410.82706766917295,,,6.164280284792767e-05
411.2781954887218,,,6.170424512674799e-05
411.72932330827064,,,6.176568740556831e-05
412.18045112781954,,,6.182712922964129e-05
412.63157894736844,,,6.188857196320896e-05
413.0827067669173,,,6.195001424202928e-05
413.5338345864661,,,6.201145606610226e-05
413.98496240601503,,,6.207289879966993e-05
414.43609022556393,,,6.21343406237429e-05
414.8872180451128,,,6.219578290256322e-05
415.3383458646616,,,6.225722518138355e-05
415.7894736842105,,,6.231866746020387e-05
416.2406015037594,,,6.238010928427684e-05
416.69172932330827,,,6.244155201784451e-05
417.1428571428571,,,6.250299429666484e-05
417.593984962406,,,6.256443612073781e-05
418.0451127819549,,,6.262587885430548e-05
418.49624060150376,,,6.268732067837846e-05
418.9473684210526,,,6.274876250245143e-05
419.3984962406015,,,6.28102052360191e-05
419.8496240601504,,,6.287164751483942e-05
420.30075187969925,,,6.29330893389124e-05
420.7518796992481,,,6.299453161773272e-05
421.203007518797,,,6.305597389655304e-05
421.6541353383459,,,6.311741617537336e-05
422.10526315789474,,,6.317885845419369e-05
422.5563909774436,,,6.324030073301401e-05
423.0075187969925,,,6.330174255708698e-05
423.4586466165414,,,6.33631848359073e-05
423.90977443609023,,,6.342462711472763e-05
424.3609022556391,,,6.348606939354795e-05
424.812030075188,,,6.354751167236827e-05
425.2631578947368,,,6.360895349644125e-05
425.71428571428567,,,6.367039623000892e-05
426.16541353383457,,,6.373183805408189e-05
426.61654135338347,,,6.379328033290221e-05
427.0676691729323,,,6.385472261172254e-05
427.51879699248116,,,6.391616489054286e-05
427.96992481203006,,,6.397760716936318e-05
428.42105263157896,,,6.40390494481835e-05
428.8721804511278,,,6.410049172700383e-05
429.32330827067665,,,6.41619335510768e-05
429.77443609022555,,,6.422337628464447e-05
430.22556390977445,,,6.428481810871745e-05
430.6766917293233,,,6.434626038753777e-05
431.12781954887214,,,6.440770266635809e-05
431.57894736842104,,,6.446914494517841e-05
432.03007518796994,,,6.453058722399874e-05
432.4812030075188,,,6.459202904807171e-05
432.93233082706763,,,6.465347132689203e-05
433.38345864661653,,,6.471491360571235e-05
433.83458646616543,,,6.477635588453268e-05
434.2857142857143,,,6.4837798163353e-05
434.7368421052631,,,6.489923998742597e-05
435.187969924812,,,6.496068272099365e-05
435.6390977443609,,,6.502212454506662e-05
436.09022556390977,,,6.508356682388694e-05
436.5413533834586,,,6.514500910270726e-05
