Temperature (T),Cao,Ca,Cb,Cc,region_id,f_nonlinear,f_linear,linearization_error,abs_linearization_error
364.0,1.075,0.5437078530714858,0.9374157061429709,1.5938764407855435,1,-1.7763568394002505e-15,-0.27097473550808926,-0.2709747355080875,0.2709747355080875
364.0,1.08,0.547560268089873,0.935120536179746,1.597319195730381,1,-8.881784197001252e-16,-0.27181151420927785,-0.27181151420927696,0.27181151420927696
364.0,1.085,0.551419817792096,0.9328396355841916,1.6007405466237126,1,-1.7763568394002505e-15,-0.2727474812559102,-0.2727474812559084,0.2727474812559084
364.0,1.09,0.555286442003379,0.9305728840067563,1.6041406739898647,1,0.0,-0.2737818000816321,-0.2737818000816321,0.2737818000816321
364.0,1.095,0.5591600810707406,0.9283201621414812,1.6075197567877786,1,-1.7763568394002505e-15,-0.2749136413742357,-0.2749136413742339,0.2749136413742339
364.0,1.1,0.563040675860712,0.9260813517214238,1.6108779724178641,1,-8.881784197001252e-16,-0.2761421830438838,-0.27614218304388294,0.27614218304388294
364.0,1.105,0.5669281677569596,0.9238563355139192,1.6142154967291211,1,-8.881784197001252e-16,-0.27746661019012375,-0.27746661019012286,0.27746661019012286
364.0,1.1099999999999999,0.5708224986578324,0.9216449973156648,1.6175325040265023,1,0.0,-0.27888611506775246,-0.27888611506775246,0.27888611506775246
364.0,1.115,0.5747236109738273,0.9194472219476545,1.6208291670785184,1,8.881784197001252e-16,-0.2803998970515891,-0.28039989705158996,0.28039989705158996
364.0,1.12,0.5786314476249795,0.91726289524996,1.6241056571250607,1,-8.881784197001252e-16,-0.2820071626002042,-0.2820071626002033,0.2820071626002033
364.0,1.125,0.5825459520381854,0.915091904076371,1.6273621438854438,1,-8.881784197001252e-16,-0.28370712521867053,-0.28370712521866964,0.28370712521866964
364.0,1.13,0.5864670681444524,0.9129341362889044,1.6305987955666432,1,-8.881784197001252e-16,-0.2854990054203748,-0.28549900542037393,0.28549900542037393
364.0,1.135,0.5903947403760907,0.9107894807521826,1.633815778871727,1,0.0,-0.2873820306879521,-0.2873820306879521,0.2873820306879521
364.0,1.1400000000000001,0.5943289136638458,0.9086578273276908,1.6370132590084634,1,0.0,-0.28935543543339043,-0.28935543543339043,0.28935543543339043
364.0,1.145,0.5982695334339649,0.90653906686793,1.640191399698105,1,8.881784197001252e-16,-0.2914184609573325,-0.29141846095733337,0.29141846095733337
364.0,1.15,0.6022165456052253,0.9044330912104508,1.643350363184324,1,8.881784197001252e-16,-0.2935703554076641,-0.29357035540766496,0.29357035540766496
364.0,1.155,0.6061698965858994,0.9023397931717979,1.646490310242303,1,-8.881784197001252e-16,-0.29581037373738456,-0.29581037373738367,0.29581037373738367
364.0,1.16,0.610129533270678,0.9002590665413565,1.6496114001879656,1,-8.881784197001252e-16,-0.2981377776618327,-0.2981377776618318,0.2981377776618318
364.0,1.165,0.6140954030375543,0.8981908060751079,1.6527137908873377,1,8.881784197001252e-16,-0.30055183561531196,-0.30055183561531285,0.30055183561531285
364.0,1.17,0.6180674537446557,0.8961349074893121,1.6557976387660323,1,-1.7763568394002505e-15,-0.30305182270712916,-0.3030518227071274,0.3030518227071274
364.0,1.175,0.6220456337270505,0.8940912674541015,1.6588630988188482,1,0.0,-0.30563702067711435,-0.30563702067711435,0.30563702067711435
364.0,1.18,0.626029891793508,0.8920597835870159,1.661910324619476,1,0.0,-0.30830671785064445,-0.30830671785064445,0.30830671785064445
364.0,1.185,0.630020177223232,0.8900403544464642,1.6649394683303038,1,8.881784197001252e-16,-0.31106020909320475,-0.31106020909320564,0.31106020909320564
364.0,1.19,0.6340164397625637,0.8880328795251269,1.667950680712309,1,8.881784197001252e-16,-0.31389679576454227,-0.31389679576454316,0.31389679576454316
364.0,1.195,0.638018629621653,0.8860372592433056,1.6709441111350412,1,-8.881784197001252e-16,-0.31681578567241414,-0.31681578567241325,0.31681578567241325
364.0,1.2,0.6420266974711089,0.8840533949422175,1.6739199075866735,1,-8.881784197001252e-16,-0.3198164930259984,-0.3198164930259975,0.3198164930259975
365.0,0.8,0.34303675349035256,1.0860735069807055,1.370889739528942,1,0.0,-0.43587604143402103,-0.43587604143402103,0.43587604143402103
365.0,0.805,0.34638357340900616,1.0827671468180122,1.3758492797729815,1,0.0,-0.4296838974017468,-0.4296838974017468,0.4296838974017468
365.0,0.81,0.3497417258057566,1.079483451611514,1.3807748225827294,1,0.0,-0.4236493006102702,-0.4236493006102702,0.4236493006102702
365.0,0.8150000000000001,0.3531111225266357,1.076222245053271,1.3856666324200935,1,1.7763568394002505e-15,-0.41777102551876194,-0.4177710255187637,0.4177710255187637
365.0,0.8200000000000001,0.356491675747154,1.072983351494307,1.390524972758539,1,8.881784197001252e-16,-0.41204785116692194,-0.41204785116692283,0.41204785116692283
365.0,0.8250000000000001,0.3598832979856179,1.0697665959712357,1.3953501060431461,1,-8.881784197001252e-16,-0.40647856136008437,-0.4064785613600835,0.4064785613600835
365.0,0.8300000000000001,0.3632859021159227,1.066571804231845,1.4001422936522325,1,-8.881784197001252e-16,-0.4010619448470638,-0.4010619448470629,0.4010619448470629
365.0,0.8350000000000001,0.3666994013798283,1.0633988027596575,1.4049017958605143,1,-8.881784197001252e-16,-0.3957967954908542,-0.39579679549085334,0.39579679549085334
365.0,0.8400000000000001,0.37012370939873734,1.0602474187974749,1.409628871803788,1,0.0,-0.39068191243232014,-0.39068191243232014,0.39068191243232014
365.0,0.8450000000000001,0.373558740184971,1.0571174803699408,1.4143237794450882,1,8.881784197001252e-16,-0.3857161002470043,-0.3857161002470052,0.3857161002470052
365.0,0.8500000000000001,0.3770044081525644,1.0540088163051284,1.4189867755423073,1,0.0,-0.38089816909519447,-0.38089816909519447,0.38089816909519447
365.0,0.855,0.3804606281275873,1.050921256255174,1.4236181156172385,1,1.7763568394002505e-15,-0.3762269348653717,-0.37622693486537345,0.37622693486537345
365.0,0.86,0.3839273153579939,1.0478546307159875,1.4282180539260187,1,-1.7763568394002505e-15,-0.37170121931119066,-0.3717012193111889,0.3717012193111889
365.0,0.865,0.387404385523021,1.044808771046042,1.432786843430937,1,8.881784197001252e-16,-0.36731985018210933,-0.3673198501821102,0.3673198501821102
365.0,0.87,0.39089175474213833,1.0417835094842771,1.4373247357735845,1,1.7763568394002505e-15,-0.36308166134782555,-0.3630816613478273,0.3630816613478273
